;Deal Number;Completed date;Acquiror name;Target name;Target country code;Target US SIC code(s);Deal type
884.;513912;01.02.2007;INTEL CAPITAL CORPORATION;GIGASPACES TECHNOLOGIES LTD;IL;7371 / 7372;Minority stake unknown %
885.;492536;15.11.2006;INTEL CAPITAL CORPORATION;CABLEMATRIX TECHNOLOGIES INC.;US;7371 / 7372;Minority stake unknown %
886.;430686;27.03.2006;INTEL CAPITAL CORPORATION;ARCH ROCK CORPORATION;US;7371 / 7372;Minority stake unknown %
887.;351469;09.06.2005;INTEL CAPITAL CORPORATION;CLEAR SHAPE TECHNOLOGIES INC.;US;3674;Minority stake unknown %
888.;133344;08.10.2002;INTEL CAPITAL CORPORATION;INTERSYMBOL COMMUNICATIONS INC.;US;4841 / 4899;Minority stake unknown %
889.;119102;06.06.2002;INTEL CAPITAL CORPORATION;ENVOX GROUP AB;SE;7371 / 7372;Minority stake unknown %
890.;75173;11.09.2000;INTEL CAPITAL CORPORATION;NC VIRTUAL SYSTEMS BV;NL;7371;Minority stake unknown %
891.;1601446283;13.02.2013;INTEL CAPITAL CORPORATION;STORENVY INC.;US;7371 / 7374 / 8999;Minority stake unknown %
892.;438545;26.04.2006;INTEL CAPITAL CORPORATION;ICONTROL NETWORKS INC.;US;3823 / 7371 / 7372;Minority stake unknown %
893.;62841;18.05.2000;INTEL CAPITAL CORPORATION;MOBILEAWARE LTD;IE;7371 / 7372;Minority stake 25%
894.;1909568028;09.04.2017;INTEL CAPITAL CORPORATION;ELMODIS SP ZOO;PL;3823 / 7372 / 7374;Minority stake unknown %
895.;1909133242;04.11.2014;INTEL CAPITAL CORPORATION;INCOMING MEDIA INC.;AU;8999;Minority stake unknown %
896.;159449;23.03.2003;INTEL CAPITAL CORPORATION;VORDEL LTD;IE;7371 / 7372 / 7374;Minority stake unknown %
897.;1909055891;29.12.2013;INTEL CAPITAL CORPORATION;INPRIA CORPORATION;US;3674 / 8731;Minority stake unknown %
898.;1601179267;21.04.2010;INTEL CAPITAL CORPORATION;TABULA DIGITA INC.;US;7371 / 7372;Minority stake unknown %
899.;1601088479;20.10.2009;INTEL CAPITAL CORPORATION;INSYNC SOFTWARE INC.;US;7371 / 7372;Minority stake unknown %
900.;1909644262;19.10.2017;INTEL CAPITAL CORPORATION;ADHAWK MICROSYSTEMS INC.;CA;7372;Minority stake unknown %
901.;1909465043;21.07.2016;INTEL CAPITAL CORPORATION;KAZAN NETWORKS CORPORATION;US;3572;Minority stake unknown %
902.;1601352190;14.03.2012;INTEL CAPITAL CORPORATION;500FRIENDS INC.;US;7374;Minority stake unknown %
903.;445303;23.05.2006;INTEL CAPITAL CORPORATION;ARCHPRO DESIGN AUTOMATION INC.;US;7371;Minority stake unknown %
904.;231188;21.08.2002;INTEL CAPITAL CORPORATION;RELATIVITY TECHNOLOGIES INC.;US;7371;Minority stake unknown %
905.;270724;18.06.2002;INTEL CAPITAL CORPORATION;OPTWARE CORPORATION;JP;3572;Minority stake unknown %
906.;219771;;INTEL CAPITAL CORPORATION;FUTURESOFT (INDIA) PVT. LTD;IN;7371 / 7372;Minority stake unknown %
907.;271280;16.08.2004;INTEL CAPITAL CORPORATION;AGILIX LABS INC;US;7371 / 7372;Minority stake unknown %
908.;1907135091;28.12.2015;INTEL CAPITAL CORPORATION;TRIGENCE SEMICONDUCTOR INC.;JP;3674;Minority stake unknown %
909.;150305;;INTEL CAPITAL CORPORATION;SUBEX SYSTEMS LTD;IN;7371 / 7372;Capital Increase unknown stake %
910.;1601364787;25.04.2012;INTEL CAPITAL CORPORATION;ARK.COM INC.;US;7374 / 8999;Minority stake unknown %
911.;241890;17.01.2001;INTEL CAPITAL CORPORATION;ACTZERO;US;4833;Minority stake unknown %
912.;175263;25.06.2003;INTEL CAPITAL CORPORATION;CLOAKWARE CORPORATION;CA;7371 / 7372;Minority stake unknown %
913.;1601070232;17.04.2009;INTEL CAPITAL CORPORATION;MIXERCAST INC.;US;7371;Minority stake unknown %
914.;1909183307;22.12.2014;INTEL CAPITAL CORPORATION;POWERVATION LTD;IE;3674 / 7371;Minority stake unknown %
915.;1601414592;25.10.2012;INTEL CAPITAL CORPORATION;ERUDITOR GROUP INC.;RU;7374;Minority stake unknown %
916.;1601306782;06.10.2011;INTEL CAPITAL CORPORATION;XFIRE INC.;US;8999;Minority stake unknown %
917.;1601184486;22.04.2010;INTEL CAPITAL CORPORATION;CARING INC.;US;8999;Minority stake unknown %
918.;1601002522;03.06.2008;INTEL CAPITAL CORPORATION;ACCERTIFY INC.;US;7371 / 7372;Minority stake unknown %
919.;450052;08.06.2006;INTEL CAPITAL CORPORATION;WSO2 INC.;US;7372 / 7374;Minority stake unknown %
920.;270622;12.05.2004;INTEL CAPITAL CORPORATION;TRILLION PARTNERS INC.;US;3661;Minority stake unknown %
921.;158811;27.03.2003;INTEL CAPITAL CORPORATION;AUREMA, INC.;US;7371 / 7372;Minority stake unknown %
922.;151115;18.02.2003;INTEL CAPITAL CORPORATION;RASILIENT SYSTEMS;US;3571 / 7371 / 7373;Minority stake unknown %
923.;135214;28.10.2002;INTEL CAPITAL CORPORATION;AUTHENTICA INC.;US;7371 / 7372;Minority stake unknown %
924.;483200;18.09.2006;INTEL CAPITAL CORPORATION;VIGNANI TECHNOLOGIES PVT LTD;IN;7371 / 7372 / 7389 / 8711;Minority stake unknown %
925.;270639;16.07.2003;INTEL CAPITAL CORPORATION;MONTILIO INC.;IL;3572 / 7371;Minority stake unknown %
926.;66633;02.07.2000;INTEL CAPITAL CORPORATION;PHOTONIC MATERIALS LTD;GB;3827 / 8731;Minority stake unknown %
927.;1601154376;31.03.2007;INTEL CAPITAL CORPORATION;PRONTO NETWORKS INC.;US;7371;Minority stake unknown %
928.;1601054432;06.02.2008;INTEL CAPITAL CORPORATION;FLOWPLAY INC.;US;4493 / 7371 / 7933 / 7991 / 7992 / 7993 / 7996 / 7997 / 7999 / 8999;Minority stake unknown %
929.;644085;23.08.2007;INTEL CAPITAL CORPORATION;GOTCHA ! MEDIA KK;JP;4899;Minority stake unknown %
930.;259405;23.04.2004;INTEL CAPITAL CORPORATION;NEOPAD;US;3674;Minority stake unknown %
931.;1909303941;03.11.2015;INTEL CAPITAL CORPORATION;WHAT3WORDS LTD;GB;7372 / 7374;Minority stake unknown %
932.;622649;13.02.2008;INTEL CAPITAL CORPORATION;BRAGSTER.COM;BE;8999;Minority stake unknown %
933.;270967;10.12.2001;INTEL CAPITAL CORPORATION;ONSET TECHNOLOGY INC.;US;4899 / 7371;Minority stake unknown %
934.;1601495906;26.06.2013;INTEL CAPITAL CORPORATION;ELASTICBOX INC.;US;7374;Minority stake unknown %
935.;1909468091;28.07.2016;INTEL CAPITAL CORPORATION;WOOPTIX SL;ES;7372;Minority stake unknown %
936.;144948;08.01.2003;INTEL CAPITAL CORPORATION;GOAHEAD SOFTWARE INC.;US;7371 / 7372;Minority stake unknown %
937.;199653;03.02.2000;INTEL CAPITAL CORPORATION;SYCON DESIGN INC.;US;3559 / 7371;Minority stake unknown %
938.;45552;20.04.1999;INTEL CAPITAL CORPORATION;RAW COMMUNICATIONS;GB;7371 / 7812;Minority stake unknown %
939.;424624;03.03.2006;INTEL CAPITAL CORPORATION;LOCKDOWN NETWORKS INC.;US;7371 / 7372;Minority stake unknown %
940.;1909276240;19.08.2015;INTEL CAPITAL CORPORATION;SPEAKTOIT INC.;US;7371 / 7372 / 7374;Minority stake unknown %
941.;1909255836;30.06.2015;INTEL CAPITAL CORPORATION;RITHMIO INC.;US;7374;Minority stake unknown %
942.;1909111687;10.06.2014;INTEL CAPITAL CORPORATION;GILL BUSINESS SYSTEMS;UA;5961 / 7371 / 7374;Minority stake unknown %
943.;1601464415;17.09.2013;INTEL CAPITAL CORPORATION;GOLDBELY INC.;US;5961 / 7374;Minority stake unknown %
944.;1601233553;21.10.2010;INTEL CAPITAL CORPORATION;AURORA FEINT INC.;US;7371;Minority stake unknown %
945.;1601054360;18.02.2009;INTEL CAPITAL CORPORATION;SOONR INC.;US;7374;Minority stake unknown %
946.;1601037920;18.12.2008;INTEL CAPITAL CORPORATION;CHANGCHUN NET POWER TECHNOLOGY CO., LTD;CN;3691 / 8731;Minority stake unknown %
947.;425328;07.03.2006;INTEL CAPITAL CORPORATION;EXENT TECHNOLOGIES LTD;IL;7371;Minority stake unknown %
948.;391377;01.11.2005;INTEL CAPITAL CORPORATION;AKELLA;RU;3942 / 5045 / 7371 / 7372;Minority stake 30%
949.;134320;15.06.2002;INTEL CAPITAL CORPORATION;CONSYSTANT DESIGN TECHNOLOGIES, INC.;US;7371;Minority stake unknown %
950.;1909035980;22.10.2013;INTEL CAPITAL CORPORATION;ROCKETICK TECHNOLOGIES LTD;IL;7372;Minority stake unknown %
951.;1601448864;21.02.2013;INTEL CAPITAL CORPORATION;NEXMO INC.;US;7374;Minority stake
952.;289905;19.01.2005;INTEL CAPITAL CORPORATION;INTERLINK NETWORKS INC.;US;7371 / 7372;Minority stake unknown %
953.;287777;17.07.2002;INTEL CAPITAL CORPORATION;WEBVERSA;US;7371;Minority stake unknown %
954.;1909121423;18.07.2014;INTEL CAPITAL CORPORATION;SPEAKTOIT INC.;US;7371 / 7372 / 7374;Minority stake unknown %
955.;556510;13.07.2007;INTEL CAPITAL CORPORATION;TEVET PROCESS CONTROL TECHNOLOGIES LTD;IL;3812 / 3822 / 3823 / 3824 / 3825 / 3826 / 3829 / 3844 / 3845;Minority stake unknown %
956.;1601431168;17.12.2012;INTEL CAPITAL CORPORATION;FLATFROG LABORATORIES AB;SE;3575;Minority stake 3.8%
957.;1909304278;03.11.2015;INTEL CAPITAL CORPORATION;CHARGIFI LTD;GB;3629 / 3699 / 7372;Minority stake unknown %
958.;1601298989;08.09.2011;INTEL CAPITAL CORPORATION;SWRVE NEW MEDIA INC.;US;7374;Minority stake unknown %
959.;1601284865;12.07.2011;INTEL CAPITAL CORPORATION;SKYROCKIT;US;2741 / 7371 / 7812;Minority stake unknown %
960.;1601131217;14.02.2005;INTEL CAPITAL CORPORATION;MINERVA NETWORKS INC.;US;7371 / 7372;Minority stake unknown %
961.;1601002509;04.06.2008;INTEL CAPITAL CORPORATION;VRITI INFOCOM PVT LTD;IN;7374;Minority stake unknown %
962.;1601131230;10.05.2006;INTEL CAPITAL CORPORATION;TEJA TECHNOLOGIES INC.;US;7371;Minority stake unknown %
963.;1941013785;12.12.2017;INTEL CAPITAL CORPORATION;CGTRADER UAB;LT;7374;Minority stake unknown %
964.;1909444317;25.05.2016;INTEL CAPITAL CORPORATION;WORKAROUND GMBH;DE;2389;Minority stake unknown %
965.;1909447092;26.05.2015;INTEL CAPITAL CORPORATION;WORKAROUND GMBH;DE;2389;Minority stake unknown %
966.;1601024574;16.09.2008;INTEL CAPITAL CORPORATION;PUNCHBOWL SOFTWARE INC.;US;5961 / 7374;Minority stake unknown %
967.;187985;03.09.2003;INTEL CAPITAL CORPORATION;PIONICS CO., LTD;JP;3692;Minority stake unknown %
968.;147932;11.07.2002;INTEL CAPITAL CORPORATION;DARTFISH SA;CH;7371;Minority stake unknown %
969.;1601241092;16.11.2010;INTEL CAPITAL CORPORATION;ROK FLOU DINAMIKS OOO;RU;7371;Minority stake unknown %
970.;361314;17.07.2005;INTEL CAPITAL CORPORATION;GIGASPACES TECHNOLOGIES LTD;IL;7371 / 7372;Minority stake unknown %
971.;1601126081;03.05.2003;INTEL CAPITAL CORPORATION;AIRMAGNET INC.;US;5045 / 7371 / 7372 / 7373;Minority stake unknown %
972.;195208;03.10.2003;INTEL CAPITAL CORPORATION;SYSGOLD SA;CO;4899 / 7371 / 7372;Minority stake unknown %
973.;1909090162;02.04.2014;INTEL CAPITAL CORPORATION;3GEAR SYSTEMS INC.;US;7371 / 7372;Minority stake unknown %
974.;1601241059;16.11.2010;INTEL CAPITAL CORPORATION;YUMMLY INC.;US;8999;Minority stake unknown %
975.;1601490735;01.02.2007;INTEL CAPITAL CORPORATION;TAGARRAY INC.;US;3663 / 8731;Minority stake unknown %
976.;1601115597;31.12.2007;INTEL CAPITAL CORPORATION;NOVERA OPTICS INC.;US;3661 / 4899;Minority stake unknown %
977.;230881;05.03.2004;INTEL CAPITAL CORPORATION;AEREON SOLUTIONS INC.;US;7371;Minority stake unknown %
978.;503954;07.12.2006;INTEL CAPITAL CORPORATION;PLUGGD;US;4899;Minority stake unknown %
979.;1633066933;31.08.2011;INTEL CAPITAL CORPORATION;LIUDU TRADE (SHANGHAI) CO., LTD;CN;5611 / 5621 / 5661 / 5961 / 5999 / 8999;Minority stake unknown %
980.;1909254449;01.07.2015;INTEL CAPITAL CORPORATION;NEXTINPUT INC.;US;3679;Minority stake unknown %
981.;1601154979;28.03.2005;INTEL CAPITAL CORPORATION;WAVESPLITTER TECHNOLOGIES INC.;US;3661 / 3663;Minority stake unknown %
982.;432789;29.03.2006;INTEL CAPITAL CORPORATION;IP FABRICS INC.;US;7371 / 7372;Minority stake unknown %
983.;1601132071;30.06.2006;INTEL CAPITAL CORPORATION;PANASAS INC.;US;3572;Minority stake unknown %
984.;1601002584;03.06.2008;INTEL CAPITAL CORPORATION;VOSTU LTD;BR;7371;Minority stake unknown %
985.;1601361774;16.04.2012;INTEL CAPITAL CORPORATION;THECOMPLETE.ME INC.;US;7299 / 7371 / 7374 / 8999;Minority stake unknown %
986.;1909643606;19.10.2017;INTEL CAPITAL CORPORATION;TILEDB INC.;US;7371 / 7372;Minority stake unknown %
987.;1633030621;30.04.2000;INTEL CAPITAL CORPORATION;PERSISTENT SYSTEMS LTD;IN;7371 / 7372 / 7379;Minority stake unknown %
988.;1601116602;24.09.2009;INTEL CAPITAL CORPORATION;TRANSGAMING INC.;CA;7371 / 7372;Capital Increase unknown stake %
989.;1601211979;04.03.2004;INTEL CAPITAL CORPORATION;APACHE DESIGN SOLUTIONS INC.;US;7371 / 7372;Minority stake unknown %
990.;1909305311;03.08.2015;INTEL CAPITAL CORPORATION;WRITEREADER APS;DK;7372;Minority stake unknown %
991.;1909270384;03.08.2015;INTEL CAPITAL CORPORATION;VIDCODE INC.;US;7374;Minority stake unknown %
992.;1909270382;03.08.2015;INTEL CAPITAL CORPORATION;TONETREE INC.;US;3845 / 7371;Minority stake unknown %
993.;1909270379;03.08.2015;INTEL CAPITAL CORPORATION;MYRIAD SENSORS INC.;US;3845 / 7371 / 7372;Minority stake unknown %
994.;1909270376;03.08.2015;INTEL CAPITAL CORPORATION;VIDCODE INC.;US;7374;Minority stake 6%
995.;1909270366;03.08.2015;INTEL CAPITAL CORPORATION;TONETREE INC.;US;3845 / 7371;Minority stake 6%
996.;1909270314;03.08.2015;INTEL CAPITAL CORPORATION;GRITI INC.;US;7374;Minority stake unknown %
997.;1909270312;03.08.2015;INTEL CAPITAL CORPORATION;GRITI INC.;US;7374;Minority stake 6%
998.;1909270174;03.08.2015;INTEL CAPITAL CORPORATION;MYRIAD SENSORS INC.;US;3845 / 7371 / 7372;Minority stake 6%
999.;1909269866;03.08.2015;INTEL CAPITAL CORPORATION;TUTOR UNIVERSE INC.;US;7372;Minority stake unknown %
1000.;1909269864;03.08.2015;INTEL CAPITAL CORPORATION;TUTOR UNIVERSE INC.;US;7372;Minority stake 6%
1001.;1909269842;;INTEL CAPITAL CORPORATION;ECHELON CREATIVE;US;7372;Minority stake unknown %
1002.;1909269841;03.08.2015;INTEL CAPITAL CORPORATION;ECHELON CREATIVE;US;7372;Minority stake 6%
1003.;1909269304;03.08.2015;INTEL CAPITAL CORPORATION;BEELINE;US;7371 / 7372;Minority stake unknown %
1004.;1909269291;03.08.2015;INTEL CAPITAL CORPORATION;BEELINE;US;7371 / 7372;Minority stake 6%
1005.;62403;17.05.2000;INTEL CAPITAL CORPORATION;CENTRUM.CZ SRO;CZ;8999;Minority stake unknown %
1006.;74759;28.02.2000;INTEL CAPITAL CORPORATION;CAMBRIDGE SILICON RADIO LTD;GB;3663 / 3674 / 8731;Minority stake unknown %
1007.;86911;26.01.2001;INTEL CAPITAL CORPORATION;AEP SYSTEMS LTD;IE;3571;Minority stake unknown %
1008.;90734;23.05.2001;INTEL CAPITAL CORPORATION;WANWALL;IL;7371;Minority stake unknown %
1009.;91215;23.05.2001;INTEL CAPITAL CORPORATION;TERACROSS LTD;IL;3575;Minority stake unknown %
1010.;96389;07.06.2000;INTEL CAPITAL CORPORATION;HIGHWAYONE AG;DE;8999;Minority stake unknown %
1011.;99056;25.09.2001;INTEL CAPITAL CORPORATION;RED-M;GB;7371 / 7379;Minority stake unknown %
1012.;118291;30.04.2002;INTEL CAPITAL CORPORATION;ZYGON SYSTEMS LTD;GB;7372 / 7379;Minority stake unknown %
1013.;123462;30.04.2001;INTEL CAPITAL CORPORATION;INFOCYCLONE LTD;IL;7371 / 7374;Minority stake unknown %
1014.;130007;10.09.2002;INTEL CAPITAL CORPORATION;WASABI SYSTEMS INC.;US;7371;Minority stake unknown %
1015.;132152;30.09.2002;INTEL CAPITAL CORPORATION;NANOLAYERS LTD.;IL;3672 / 3674 / 3675 / 3676 / 3677 / 3678 / 3679 / 8731;Minority stake unknown %
1016.;140485;03.12.2002;INTEL CAPITAL CORPORATION;PINPOINT NETWORKS INC.;US;5045 / 7371 / 7372;Minority stake unknown %
1017.;142442;05.04.2000;INTEL CAPITAL CORPORATION;WAVESPLITTER TECHNOLOGIES INC.;US;3661 / 3663;Minority stake unknown %
1018.;143847;10.10.2002;INTEL CAPITAL CORPORATION;AUTOMATOS INC.;US;7379 / 8742 / 8748;Minority stake unknown %
1019.;144064;18.12.2002;INTEL CAPITAL CORPORATION;STSN INC.;US;4899;Minority stake unknown %
1020.;144095;18.12.2002;INTEL CAPITAL CORPORATION;TELESYM INC.;US;7371 / 7372;Minority stake unknown %
1021.;146557;21.01.2003;INTEL CAPITAL CORPORATION;PRONTO NETWORKS INC.;US;7371;Minority stake unknown %
1022.;149765;31.08.2002;INTEL CAPITAL CORPORATION;NEAH POWER SYSTEMS INC. (OLD);US;3692 / 8731;Minority stake unknown %
1023.;154884;10.03.2003;INTEL CAPITAL CORPORATION;VIVATO INC.;US;3661;Minority stake unknown %
1024.;155098;18.02.2003;INTEL CAPITAL CORPORATION;BROADREACH NETWORKS LTD;GB;4899;Minority stake unknown %
1025.;155544;10.03.2003;INTEL CAPITAL CORPORATION;ROVINGIP.NET;US;4813 / 4822 / 4899;Minority stake unknown %
1026.;158816;03.07.2001;INTEL CAPITAL CORPORATION;AUREMA, INC.;US;7371 / 7372;Minority stake unknown %
1027.;159497;29.05.2002;INTEL CAPITAL CORPORATION;CALLIXA CORPORATION;US;7371 / 7373;Minority stake unknown %
1028.;162845;22.04.2003;INTEL CAPITAL CORPORATION;CREDANT TECHNOLOGIES INC.;US;7371;Minority stake unknown %
1029.;163390;23.04.2003;INTEL CAPITAL CORPORATION;PULSO TECNOLOGIA LTDA;BR;7371 / 7372;Minority stake unknown %
1030.;166490;11.03.2002;INTEL CAPITAL CORPORATION;PHASEBRIDGE INC.;US;3661 / 3669 / 8731;Minority stake unknown %
1031.;180272;;INTEL CAPITAL CORPORATION;JACKBE CORPORATION;US;7371 / 7372 / 7374;Minority stake unknown %
1032.;181247;23.05.2000;INTEL CAPITAL CORPORATION;APOGEE NETWORKS, INC.;US;7371 / 7372;Minority stake unknown %
1033.;187892;02.09.2003;INTEL CAPITAL CORPORATION;VOCERA COMMUNICATIONS INC.;US;3669 / 7372 / 7374;Minority stake unknown %
1034.;193855;01.10.2003;INTEL CAPITAL CORPORATION;SYSGOLD;US;7371;Minority stake unknown %
1035.;195210;03.10.2003;INTEL CAPITAL CORPORATION;GEMELO STORAGE SOLUTIONS;VE;7371 / 7373;Minority stake unknown %
1036.;195211;03.10.2003;INTEL CAPITAL CORPORATION;MODULO SECURITY SOLUTIONS SA;BR;7371 / 7372;Minority stake unknown %
1037.;195214;03.10.2003;INTEL CAPITAL CORPORATION;QUALITA DE MÉXICO SA DE CV;MX;7371;Minority stake unknown %
1038.;195216;03.10.2003;INTEL CAPITAL CORPORATION;SPRING WIRELESS LTDA;BR;7371 / 7372;Minority stake unknown %
1039.;201035;22.10.2003;INTEL CAPITAL CORPORATION;SYSGOLD SA;CO;4899 / 7371 / 7372;Minority stake unknown %
1040.;211330;06.08.2001;INTEL CAPITAL CORPORATION;OCTIV INC.;US;7372 / 7374;Minority stake unknown %
1041.;211574;08.12.2003;INTEL CAPITAL CORPORATION;STARGEN INC.;US;3661 / 3663 / 3669 / 3674;Minority stake unknown %
1042.;212829;27.11.2003;INTEL CAPITAL CORPORATION;APR SMARTLOGIK LTD;GB;7371;Minority stake unknown %
1043.;213679;15.12.2003;INTEL CAPITAL CORPORATION;NEOVIA TELECOMUNICAÇÕES SA;BR;4899;Minority stake unknown %
1044.;219250;19.01.2004;INTEL CAPITAL CORPORATION;SARVEGA INC.;US;3661 / 3663 / 3669;Minority stake unknown %
1045.;222235;22.01.2004;INTEL CAPITAL CORPORATION;JAPAN COMMUNICATIONS INC.;JP;4899;Minority stake 6%
1046.;222245;30.01.2004;INTEL CAPITAL CORPORATION;TRALIX CORPORATION;MX;7371 / 7372;Minority stake unknown %
1047.;225097;10.02.2003;INTEL CAPITAL CORPORATION;ENGANA PTY LTD;AU;3661 / 3663 / 3669;Minority stake unknown %
1048.;226119;04.09.2000;INTEL CAPITAL CORPORATION;CASH-U MOBILE TECHNOLOGIES LTD;IL;7371 / 7372;Minority stake unknown %
1049.;232032;11.04.2001;INTEL CAPITAL CORPORATION;UPRIZER INC.;US;7371 / 7372;Minority stake unknown %
1050.;238430;09.03.2004;INTEL CAPITAL CORPORATION;AVENTEON GMBH;DE;7371;Minority stake unknown %
1051.;241720;20.04.2004;INTEL CAPITAL CORPORATION;SILVERBACK SYSTEMS INC.;US;7371 / 7372;Minority stake unknown %
1052.;242074;21.04.2004;INTEL CAPITAL CORPORATION;TRYMEDIA SYSTEMS INC.;US;7371;Minority stake unknown %
1053.;242239;21.04.2004;INTEL CAPITAL CORPORATION;STACCATO COMMUNICATIONS INC.;US;3674;Minority stake unknown %
1054.;243228;01.10.2001;INTEL CAPITAL CORPORATION;HEYANITA INC.;US;7371;Minority stake unknown %
1055.;243719;24.01.2001;INTEL CAPITAL CORPORATION;LANE15 SOFTWARE INC.;US;7371;Minority stake unknown %
1056.;243970;28.02.2000;INTEL CAPITAL CORPORATION;MOLECULAR OPTOELECTRONICS CORPORATION;US;3672 / 3674 / 3675 / 3676 / 3677 / 3678 / 3679;Minority stake unknown %
1057.;245339;09.04.2001;INTEL CAPITAL CORPORATION;RIVER LOGIC INC.;US;7371;Minority stake unknown %
1058.;251967;18.12.2000;INTEL CAPITAL CORPORATION;HUBSPAN INC.;US;7373 / 7374 / 7376;Minority stake unknown %
1059.;253602;03.06.2004;INTEL CAPITAL CORPORATION;SPRING WIRELESS LTDA;BR;7371 / 7372;Minority stake unknown %
1060.;259392;22.01.2002;INTEL CAPITAL CORPORATION;APACHE DESIGN SOLUTIONS INC.;US;7371 / 7372;Minority stake unknown %
1061.;270204;10.08.2004;INTEL CAPITAL CORPORATION;CLAIRVOYANTE LABORATORIES INC.;US;3679 / 5045 / 8731;Minority stake unknown %
1062.;270268;28.07.2004;INTEL CAPITAL CORPORATION;HISOFT TECHNOLOGY INTERNATIONAL LTD;KY;7371 / 7372 / 7373 / 7374 / 7376 / 7379 / 8999;Minority stake unknown %
1063.;270286;21.06.2004;INTEL CAPITAL CORPORATION;SYSTEM GENERAL CORPORATION;TW;3674 / 3679;Minority stake unknown %
1064.;270607;19.05.2004;INTEL CAPITAL CORPORATION;WIND TELECOM SA;PL;7371;Minority stake unknown %
1065.;271007;29.06.2000;INTEL CAPITAL CORPORATION;ONSET TECHNOLOGY INC.;US;4899 / 7371;Minority stake unknown %
1066.;271017;05.12.2001;INTEL CAPITAL CORPORATION;EBIS COMPANY LTD;CN;7371;Minority stake unknown %
1067.;271159;29.10.2001;INTEL CAPITAL CORPORATION;CIRCADIANT SYSTEMS INC.;US;3812 / 3822 / 3823 / 3824 / 3825 / 3826 / 3829 / 3844 / 3845;Minority stake unknown %
1068.;271577;03.11.2004;INTEL CAPITAL CORPORATION;PLATFORM SOLUTIONS INC.;US;3572 / 7371;Minority stake unknown %
1069.;271886;03.04.2001;INTEL CAPITAL CORPORATION;BLUESOFT INC.;US;3661 / 3663 / 3669 / 7371 / 7373;Minority stake unknown %
1070.;272180;19.03.2001;INTEL CAPITAL CORPORATION;ZIO INTERACTIVE INC.;KR;7371;Minority stake unknown %
1071.;272189;20.02.2001;INTEL CAPITAL CORPORATION;EASY SYSTEMS INC.;US;7371;Minority stake unknown %
1072.;272203;08.02.2001;INTEL CAPITAL CORPORATION;DIGITAL INK;US;7371;Minority stake unknown %
1073.;272213;08.02.2001;INTEL CAPITAL CORPORATION;ARTINSOFT;US;7371;Minority stake unknown %
1074.;272507;10.01.2001;INTEL CAPITAL CORPORATION;R SYSTEMS INTERNATIONAL LTD;IN;7322 / 7323 / 7334 / 7338 / 7371 / 7372 / 7379 / 7389 / 8999;Minority stake unknown %
1075.;272527;06.11.2000;INTEL CAPITAL CORPORATION;DOTCAST INC.;US;4899;Minority stake unknown %
1076.;272546;23.10.2000;INTEL CAPITAL CORPORATION;PRIMAVERA SYSTEMS INC.;US;7371;Minority stake unknown %
1077.;272560;10.10.2000;INTEL CAPITAL CORPORATION;ACCORDION NETWORKS;US;3661 / 3663 / 3669;Minority stake unknown %
1078.;272606;02.10.2000;INTEL CAPITAL CORPORATION;ZONE LABS INC.;US;7371 / 7372;Minority stake unknown %
1079.;273668;25.08.2004;INTEL CAPITAL CORPORATION;SPEAKEASY INC.;US;4899;Minority stake unknown %
1080.;273673;13.09.2000;INTEL CAPITAL CORPORATION;MONTAVISTA SOFTWARE LLC;US;7371 / 7372 / 7373 / 8243;Minority stake unknown %
1081.;273916;28.06.2000;INTEL CAPITAL CORPORATION;ENGINEOUS SOFTWARE INC.;US;7371 / 7372;Minority stake unknown %
1082.;273932;30.05.2000;INTEL CAPITAL CORPORATION;MUSICMATCH INC.;US;7371 / 7372;Minority stake unknown %
1083.;274054;05.04.2000;INTEL CAPITAL CORPORATION;BROADBAND.COM INC.;US;4899;Minority stake unknown %
1084.;274064;22.03.2000;INTEL CAPITAL CORPORATION;ENVOX GROUP AB;SE;7371 / 7372;Minority stake unknown %
1085.;276309;01.09.2004;INTEL CAPITAL CORPORATION;SASKEN COMMUNICATION TECHNOLOGIES LTD;IN;3663 / 3674 / 7371 / 7372;Minority stake unknown %
1086.;276314;01.09.2004;INTEL CAPITAL CORPORATION;TEJAS NETWORKS INDIA LTD;IN;7372;Minority stake unknown %
1087.;277469;14.09.2004;INTEL CAPITAL CORPORATION;WIRELESS SERVICES CORPORATION;US;7371 / 7372;Minority stake unknown %
1088.;278388;15.09.2004;INTEL CAPITAL CORPORATION;SUBEX SYSTEMS LTD;IN;7371 / 7372;Capital Increase 5.67%
1089.;278815;20.09.2004;INTEL CAPITAL CORPORATION;PURE NETWORKS INC.;US;7371 / 7372;Minority stake unknown %
1090.;278926;20.09.2004;INTEL CAPITAL CORPORATION;MEDIABOLIC INC.;US;7371 / 7372;Minority stake unknown %
1091.;278938;20.09.2004;INTEL CAPITAL CORPORATION;CABLEMATRIX TECHNOLOGIES INC.;US;7371 / 7372;Minority stake unknown %
1092.;288951;28.10.2004;INTEL CAPITAL CORPORATION;PANORAMA SOFTWARE LTD;CA;7371 / 7372;Minority stake unknown %
1093.;298795;30.11.2004;INTEL CAPITAL CORPORATION;DATASYNAPSE INC.;US;7371;Minority stake unknown %
1094.;300609;;INTEL CAPITAL CORPORATION;YAVOX;BR;7371;Minority stake 20%
