;Deal Number;Completed date;Acquiror name;Target name;Target country code;Target US SIC code(s);Deal type
61.;189377;09.09.2003;MOTOROLA VENTURES;CLARITY TECHNOLOGIES INC.;US;7371;Minority stake unknown %
62.;365783;01.08.2005;MOTOROLA VENTURES;DEXTERRA INC.;US;7371;Minority stake unknown %
63.;264950;20.07.2004;MOTOROLA VENTURES;AURA COMMUNICATIONS INC.;US;3674 / 5065;Minority stake unknown %
64.;199642;20.01.2004;MOTOROLA VENTURES;ALIGO INC.;US;7371 / 7372;Minority stake unknown %
65.;431203;28.03.2006;MOTOROLA VENTURES;AMBERPOINT INC.;US;7371 / 7372;Minority stake unknown %
66.;504183;08.01.2007;MOTOROLA VENTURES;OPEN CLOUD LTD;GB;7373 / 7374;Minority stake unknown %
67.;1601095239;14.07.2009;MOTOROLA VENTURES;AMIMON INC.;US;3672 / 3674 / 3675 / 3676 / 3677 / 3678 / 3679;Minority stake unknown %
68.;1601481169;01.12.2010;MOTOROLA VENTURES;WATCHWITH INC.;US;7374;Minority stake unknown %
69.;1601336699;24.01.2012;MOTOROLA VENTURES;ONAVO MOBILE LTD;IL;7371;Minority stake unknown %
70.;514129;07.02.2007;MOTOROLA VENTURES;SKYBITZ INC.;US;3663 / 5065 / 7371 / 7372;Minority stake unknown %
71.;395879;17.11.2005;MOTOROLA VENTURES;BROADLIGHT INC.;US;3661 / 3663 / 3669 / 3674;Minority stake unknown %
72.;381460;27.09.2005;MOTOROLA VENTURES;JULY SYSTEMS INC.;US;7371 / 7372;Minority stake unknown %
73.;162839;22.04.2003;MOTOROLA VENTURES;DILITHIUM INC.;GB;3661 / 3663 / 3669 / 7371 / 7372;Minority stake unknown %
74.;539394;21.05.2007;MOTOROLA VENTURES;VIDSYS INC.;US;7371 / 7372;Minority stake unknown %
75.;532682;23.04.2007;MOTOROLA VENTURES;AMBERPOINT INC.;US;7371 / 7372;Minority stake unknown %
76.;1601031046;17.11.2008;MOTOROLA VENTURES;SIIMPEL CORPORATION;US;3672 / 3674 / 3675 / 3676 / 3677 / 3678 / 3679;Minority stake unknown %
77.;257436;21.06.2004;MOTOROLA VENTURES;AMBERPOINT INC.;US;7371 / 7372;Minority stake unknown %
78.;378211;29.08.2005;MOTOROLA VENTURES;LUMIDIGM INC.;US;3679 / 3845;Minority stake unknown %
79.;1601197073;16.06.2010;MOTOROLA VENTURES;KXEN INC.;US;7371;Minority stake unknown %
