;Deal Number;Completed date;Acquiror name;Target name;Target country code;Target US SIC code(s);Deal type
160.;1909055891;29.12.2013;SAMSUNG VENTURE INVESTMENT CORPORATION;INPRIA CORPORATION;US;3674 / 8731;Minority stake unknown %
161.;1909465043;21.07.2016;SAMSUNG VENTURE INVESTMENT CORPORATION;KAZAN NETWORKS CORPORATION;US;3572;Minority stake unknown %
162.;1909477262;23.08.2016;SAMSUNG VENTURE INVESTMENT CORPORATION;BITFINDER INC.;US;3829;Minority stake unknown %
163.;1907001057;;SAMSUNG VENTURE INVESTMENT CORPORATION;SAMSUNG VINA ELECTRONICS CO., LTD;VN;5731;Minority stake 20%
164.;1907240996;22.08.2017;SAMSUNG VENTURE INVESTMENT CORPORATION;CYWORLD CO., LTD;KR;7374;Minority stake unknown %
165.;1601388389;31.08.2013;SAMSUNG VENTURE INVESTMENT CORPORATION;LEARNSPROUT INC.;US;7374;Minority stake unknown %
166.;1907139013;28.01.2016;SAMSUNG VENTURE INVESTMENT CORPORATION;GENOPLAN KOREA, INC.;KR;7374;Minority stake unknown %
167.;1941150769;02.10.2018;SAMSUNG VENTURE INVESTMENT CORPORATION;KZEN NETWORKS LTD;IL;7374;Minority stake unknown %
168.;1941018933;12.12.2017;SAMSUNG VENTURE INVESTMENT CORPORATION;HOME IS INC.;US;7374;Minority stake unknown %
169.;1909489655;27.09.2016;SAMSUNG VENTURE INVESTMENT CORPORATION;LIQUIDSKY SOFTWARE INC.;US;7374;Minority stake unknown %
170.;1601402479;12.09.2012;SAMSUNG VENTURE INVESTMENT CORPORATION;CARBON DESIGN SYSTEMS INC.;US;7371 / 7372;Minority stake unknown %
171.;499626;11.12.2006;SAMSUNG VENTURE INVESTMENT CORPORATION;ALEREON INC.;US;3674;Minority stake unknown %
172.;1909410074;09.02.2015;SAMSUNG VENTURE INVESTMENT CORPORATION;CINEMACRAFT INC.;US;7374;Minority stake unknown %
173.;1909396418;28.01.2016;SAMSUNG VENTURE INVESTMENT CORPORATION;NUTONOMY INC.;US;7371 / 7372;Minority stake unknown %
174.;1943069206;12.11.2018;SAMSUNG VENTURE INVESTMENT CORPORATION;LOOXID LABS INC.;KR;7371 / 7372;Minority stake unknown %
175.;1909281251;02.09.2015;SAMSUNG VENTURE INVESTMENT CORPORATION;BUBL TECHNOLOGY INC.;CA;3861 / 7372;Minority stake unknown %
176.;1907235499;31.12.2015;SAMSUNG VENTURE INVESTMENT CORPORATION;PLASMAPP CO., LTD;KR;3845 / 5047 / 5961 / 8731;Minority stake unknown %
177.;1601132606;30.09.2005;SAMSUNG VENTURE INVESTMENT CORPORATION;DIPSIE;US;8999;Minority stake unknown %
178.;1909653698;14.11.2017;SAMSUNG VENTURE INVESTMENT CORPORATION;BLAZINGDB INC.;US;7371 / 7372;Minority stake unknown %
179.;1907079029;23.12.2014;SAMSUNG VENTURE INVESTMENT CORPORATION;YELOPAY CORPORATION;KR;7374;Capital Increase unknown stake %
